"RMS Level -> Smooth","0 deg",
886.809377667657,99.5346130935629,
899.287378217333,99.5936788211497,
911.940952573103,99.6186796573058,
924.772571175746,99.5696948925429,
937.784739226793,99.4673980369543,
950.979997177634,99.3765419333882,
964.360921225508,99.342943064353,
977.930123816469,99.3421336573404,
991.690254155438,99.306757417751,
1005.64399872341,99.2085689834594,
1019.79408180198,99.1087868951354,
1034.14326600518,99.1165814020328,
1048.69435281889,99.2738464834971,
1063.45018314776,99.502419459369,
1078.41363786987,99.6915591485812,
1093.58763839917,99.801651780888,
1108.97514725587,99.8725066617748,
1124.57916864481,99.9537903383779,
1140.40274904199,100.045542324207,
1156.4489777894,100.118133879026,
1172.72098769809,100.16849332059,
1189.22195565988,100.222713818895,
1205.95510326759,100.284636823857,
1222.92369744397,100.317493365952,
1240.1310510796,100.293992373854,
1257.58052367961,100.236173959953,
1275.27552201962,100.177514859693,
1293.21950081086,100.100530254296,
1311.41596337468,99.9542324975152,
1329.86846232646,99.7316205782045,
1348.58060026928,99.4890684588213,
1367.55603049725,99.2773274574038,
1386.79845770876,99.0950776954982,
1406.3116387298,98.9390631218136,
1426.09938324738,98.8422341312039,
1446.16555455339,98.819281819923,
1466.51407029879,98.8293894130337,
1487.14890325852,98.8286346766631,
1508.07408210712,98.8117224057894,
1529.29369220526,98.7973139643237,
1550.81187639738,98.80860558359,
1572.6328358205,98.8422609378448,
1594.76083072445,98.8387085881943,
1617.20018130362,98.743987733363,
1639.95526854043,98.5936210850389,
1663.03053506062,98.4516029932586,
1686.43048600069,98.3101388179832,
1710.15968988738,98.1598440754461,
1734.22277952968,98.0351175289376,
1758.62445292328,97.9003956880084,
1783.36947416783,97.6955548408079,
1808.46267439702,97.4725585527308,
1833.90895272184,97.2762281576139,
1859.71327718704,97.0795057069369,
1885.88068574108,96.930553952011,
1912.41628721971,96.8253448539678,
1939.32526234342,96.6261156066666,
1966.61286472891,96.3528646437202,
1994.28442191477,96.1506479961168,
2022.34533640162,96.0194134761852,
2050.80108670685,95.904852761907,
2079.65722843429,95.7712705066526,
2108.91939535881,95.60552286342,
2138.59330052626,95.4932996926047,
2168.68473736884,95.5060977658859,
2199.19958083625,95.6279215679698,
2230.14378854264,95.8256660063559,
2261.52340192977,96.160757529016,
2293.34454744652,96.6788526099989,
2325.61343774502,97.1950576584114,
2358.33637289353,97.5871186708398,
2391.51974160652,97.9106129455972,
2425.17002249193,98.1557990577833,
2459.29378531602,98.3033347377167,
2493.89769228608,98.3961879332609,
2528.98849935109,98.3805907246395,
2564.57305752076,98.2263077518172,
2600.65831420308,98.0548018549371,
2637.25131456072,97.8561751345389,
2674.35920288647,97.5997909038996,
2711.98922399812,97.3658386040254,
2750.14872465289,97.1475163753431,
2788.84515498176,96.918476713126,
2828.08606994406,96.6879767101197,
2867.87913080242,96.4556340473098,
2908.23210661856,96.2135646965389,
2949.15287577011,95.9681619858174,
2990.64942748872,95.7039674583001,
3032.72986341988,95.431422793383,
3075.40239920462,95.1411930246438,
3118.67536608357,94.8590187945092,
3162.55721252344,94.5804890198865,
3207.05650586654,94.2050316585352,
3252.18193400341,93.7356760776819,
3297.942307069,93.2671229536578,
3344.34655916277,92.7866278129593,
3391.4037500929,92.286635909357,
3439.12306714515,91.7736133455479,
3487.51382687652,91.1763678908558,
3536.58547693419,90.5145464918576,
3586.34759790005,89.795246792315,
3636.80990516119,89.0538771044885,
3687.98225080667,88.2667168366526,
3739.87462555105,87.3961374683757,
3792.4971606849,86.4539615560294,
3845.86013005283,85.3873716365181,
3899.97395205929,84.2787805840986,
3954.84919170268,83.3480471895251,
4010.49656263795,82.8810657844944,
4066.92692926836,83.1234176116472,
4124.15130886656,84.050895810005,
4182.18087372562,85.2393637626881,
4241.0269533402,86.4727724201526,
4300.70103661856,87.7060060327716,
4361.21477412554,88.8853920920136,
4422.57998035726,90.0054484397022,
4484.80863604764,91.0431507368315,
4547.91289050757,91.986873635335,
4611.90506399685,92.8467547471909,
4676.79765012957,93.6221779733338,
4742.60331831332,94.2794854307435,
4809.33491622272,94.8200436390198,
4877.00547230777,95.2601754729667,
4945.62819833743,95.6147166480629,
5015.21649197913,95.8916747568109,
5085.78393941439,96.0790231009506,
5157.3443179914,96.1957941213442,
5229.91159891486,96.2846088763871,
5303.49994997362,96.378947207964,
5378.12373830683,96.4879930548647,
5453.79753320885,96.6308004786412,
5530.53610897378,96.8074655474299,
5608.35444777989,96.9951951012842,
5687.26774261471,97.1909761472422,
5767.29140024127,97.3969260111584,
5848.44104420604,97.599151260861,
5930.73251788923,97.7903020791251,
6014.18188759801,97.9760667777542,
6098.80544570322,98.1216012644589,
6184.61971382022,98.1982422957101,
6271.64144603458,98.2453334744048,
6359.88763217304,98.3075702453286,
6449.37550112053,98.3956073459378,
6540.12252418393,98.4942793780872,
6632.14641850307,98.5823039096949,
6725.46515050978,98.6408808429766,
6820.0969394356,98.6992422304297,
6916.06026086883,98.7772716001494,
7013.37385036162,98.8437114618492,
7112.05670708789,98.8655844846676,
7212.12809755262,98.8369599028578,
7313.6075593534,98.7616600611266,
7416.51490499484,98.6462785144004,
7520.87022575678,98.4914221587881,
7626.69389561676,98.298808836207,
7734.00657522779,98.0852222181736,
7842.82921595211,97.8695931201614,
7953.1830639516,97.6614784751442,
8065.08966433585,97.4544365316869,
8178.57086536853,97.2361000169197,
8293.64882273297,97.0072030254762,
8410.3460038578,96.7711406708387,
8528.68519230336,96.5104825569997,
8648.6894922099,96.2211144245841,
8770.38233280841,95.9037266177888,
8893.78747299476,95.5388519246456,
9018.92900596839,95.1288568655014,
9145.83136393616,94.6894312199117,
9274.5193228824,94.2257298630852,
9405.01800740609,93.7448231673975,
9537.35289562612,93.2591394738659,
9671.54982415553,92.7587688927792,
9807.63499314576,92.2364543234237,
9945.63497140191,91.7007721763768,
10085.5767015699,91.1290840129899,
10227.4875053967,90.5014335422598,
10371.3950890646,89.8164188700588,
10517.3275486002,89.0646848039284,
10665.31337536,88.2397048438979,
10815.3814615932,87.3612125290377,
10967.5611060819,86.4531792717843,
11121.8820198618,85.5084233949841,
11278.3743320228,84.5261723680654,
11437.0685955911,83.513339224749,
11597.9957934944,82.5352991935706,
11761.1873446111,81.81706156581,
11926.6751099038,81.7325227186325,
12094.4913986407,82.5024129511432,
12264.6689747024,83.9685757156058,
12437.2410629796,85.6888076890762,
12612.2413558593,87.2914475605878,
12789.7040198029,88.6410692539856,
12969.6637020167,89.752924666537,
13152.1555372164,90.6718308948601,
13337.2151544866,91.4110750354569,
13524.8786842369,91.9554722389448,
13715.182765256,92.3101934344807,
13908.1645518649,92.4907651013895,
14103.8617211704,92.5133526696254,
14302.3124804217,92.4056861792739,
14503.5555744694,92.1847656624379,
14707.63029333,91.8382407627288,
14914.5764798568,91.3525179133839,
15124.4345375189,90.7377732281666,
15337.2454382888,90.043800128304,
15553.0507306424,89.3132467273322,
15771.8925476702,88.5137365253554,
15993.8136153036,87.5965668650034,
16218.8572606561,86.5460221289511,
16447.0674204831,85.4758858904616,
16678.4886497591,84.795729297876,
16913.1661303771,84.9012243390903,
17151.1456799694,85.6022455606066,
17392.4737608531,86.5602780203018,
17637.1974891011,87.5265564230351,
17885.364643741,88.3187836558943,
18137.0236760831,88.913825782401,
18392.2237191802,89.3834951342354,
18651.0145974197,89.7706469081408,
18913.4468362518,90.0528053808008,
19179.5716720533,90.200414540235,
19449.441062131,90.1846756837921,
19723.1076948661,90.018680329629,
20000.625,89.8123008225446,

"RMS Level -> Smooth","60 deg",
Ch1,,
X,Y,
Hz,dBSPL,
18.75,66.8133602013788,
20.625,67.0101160321078,
22.5,67.1667472705131,
24.375,67.2938541279608,
24.4510476316561,67.2997052970587,
24.7950902111227,67.3252368118856,
25.1439736995871,67.3430074504233,
25.4977662118738,67.355440141834,
25.8565368212285,67.378093762386,
26.2203555728034,67.4118075939788,
26.589293497333,67.4456010352592,
26.9634226250017,67.467305250141,
27.3428159995066,67.481006725991,
27.7275476923185,67.5082809289959,
28.1176928171432,67.5579004421001,
28.5133275445868,67.6060820415233,
28.9145291170263,67.6323921618393,
29.3213758636911,67.6548566695736,
29.7339472159547,67.7074002165157,
30.1523237228433,67.790069251676,
30.5765870667619,67.8484714196614,
31.0068200794412,67.8821858592805,
31.44310675811,67.9395688724588,
31.8855322818941,68.0540279552809,
32.3341830284464,68.1575920772502,
32.7891465908112,68.2170638290235,
33.2505117945257,68.2956153382361,
33.7183687149614,68.4460828292954,
34.1928086949106,68.5934950412579,
34.6739243624199,68.6885336934016,
35.1618096488741,68.8098604581214,
35.6565598073356,69.0051116132831,
36.158271431141,69.1840744477707,
36.6670424727596,69.3238951871427,
37.1829722629174,69.5082088853294,
37.7061615299902,69.7395963783799,
38.2367124196694,69.9428294965442,
38.7747285149042,70.1440284996472,
39.3203148561256,70.3835543445523,
39.8735779617533,70.6319610922708,
40.4346258489924,70.8777606716708,
41.0035680549224,71.132601962066,
41.5805156578826,71.3916010380044,
42.1655812991588,71.6779282736405,
42.7588792049749,71.9606583010918,
43.3605252087941,72.2204120973992,
43.970636773934,72.5298813334736,
44.5893330164994,72.8380710550864,
45.2167347286383,73.0992885903998,
45.8529644021251,73.4231611786089,
46.498146252275,73.7420799293929,
47.1524062421961,74.0063655885518,
47.8158721073814,74.3433208763583,
48.4886733806475,74.6535459301571,
49.1709414174245,74.926984891322,
49.8628094214011,75.2702891772884,
50.564412470531,75.5583377943378,
51.2758875434048,75.8517028908585,
51.9973735459936,76.1799650559767,
52.7290113387683,76.452937852264,
53.4709437642005,76.7637486510122,
54.2233156746511,77.0576603565516,
54.9862739606505,77.3371773483384,
55.759967579577,77.6367018318672,
56.5445475847386,77.9088634502128,
57.3401671548644,78.1912875248914,
58.1469816240107,78.4646186090041,
58.9651485118876,78.7301593073438,
59.7948275546128,78.9959817587907,
60.636180735898,79.2521452183749,
61.4893723186738,79.5029701396225,
62.3545688771604,79.7515871809414,
63.231939329388,79.9863832128222,
64.1216549701768,80.2245967354751,
65.0238895045796,80.4446950869028,
65.9388190817951,80.6691872525619,
66.866622329559,80.875137349091,
67.8074803890188,81.0837275539739,
68.761576950099,81.2749313297462,
69.7290982873636,81.4661893041804,
70.7102332963849,81.6415359029494,
71.7051735306216,81.8141520599903,
72.7141132388178,81.9724150540454,
73.7372494029272,82.125037536445,
74.7747817765712,82.2647997836122,
75.8269129240382,82.3962356277552,
76.8938482598313,82.5157061998592,
77.9757960887732,82.6249708954799,
79.0729676466745,82.7222311955313,
80.1855771415748,82.8081540941296,
81.3138417955641,82.8816737372775,
82.4579818871921,82.942777444635,
83.6182207944752,82.991301786172,
84.7947850385075,83.026492271766,
85.9879043276865,83.0488064390914,
87.1978116025602,83.057620036843,
88.4247430813058,83.0533586938725,
89.6689383058482,83.0360444822407,
90.930640188627,83.0062387983002,
92.2100950600224,82.9648681930657,
93.5075527164476,82.9129032571249,
94.8232664691183,82.8523461907349,
96.1574931935081,82.7855724219848,
97.5104933795003,82.7157395038855,
98.882531182245,82.6472311983134,
100.273874473732,82.5852910143446,
101.684794895088,82.5363970993764,
103.115567909613,82.5082996804004,
104.566472856559,82.5094939492496,
106.037793005668,82.5489621653172,
107.529815612478,82.6355652889806,
109.042831974402,82.776908305397,
110.577137487604,82.9784028807058,
112.133031704669,83.2426177857997,
113.710818393086,83.5687845918492,
115.310805594558,83.9527738907214,
116.933305685137,84.3877117303188,
118.578635436218,84.8649432398315,
120.247116076381,85.3749965701052,
121.939073354104,85.9083956071938,
123.654837601367,86.4562731531606,
125.394743798139,87.0107571399278,
127.159131637784,87.5651377457779,
128.948345593375,88.1138668228437,
130.762734984955,88.6524571405735,
132.602654047732,89.177337168097,
134.468462001238,89.6856965428384,
136.360523119466,90.1753407689816,
138.279206801988,90.6445635100193,
140.224887646075,91.0920392852243,
142.197945519828,91.5167364594135,
144.198765636352,91.9178489625935,
146.227738628953,92.2947446307864,
148.285260627411,92.6469279960024,
150.371733335316,92.9740154986081,
152.487564108495,93.2757214788978,
154.633166034547,93.5518540249779,
156.808958013486,93.8023206658238,
159.015364839531,94.0271444337804,
161.252817284038,94.2264906084586,
163.521752179606,94.4007044445647,
165.822612505359,94.5503613714324,
168.155847473433,94.6763319010132,
170.521912616681,94.7798619799597,
172.921269877605,94.8626677546385,
175.354387698549,94.9270425664356,
177.821741113152,94.9759702152202,
180.323811839095,95.0132320152375,
182.861088372149,95.0434870337596,
185.434066081544,95.072294517452,
188.043247306691,95.1060383547981,
190.689141455247,95.1517100654784,
193.372265102579,95.2165158044681,
196.093142092612,95.3073024711633,
198.852303640108,95.4298490513333,
201.650288434373,95.5881305924004,
204.487642744432,95.783706931029,
207.364920525682,96.0153880369069,
210.28268352804,96.2792662298817,
213.241501405621,96.5691056957185,
216.241951827956,96.8769827747125,
219.284620592768,97.1940213954556,
222.37010174035,97.511077570185,
225.498997669535,97.8192778850198,
228.671919255312,98.1103780100883,
231.889485968091,98.3769553806755,
235.15232599464,98.6124760904646,
238.46107636074,98.8112838354064,
241.816383055547,98.9685552471379,
245.218901157716,99.0802590440379,
248.669294963298,99.1431505343606,
252.168238115433,99.1548305302838,
255.71641373587,99.1138993009392,
259.314514558337,99.0202409518993,
262.963243063789,98.8754785667997,
266.663311617556,98.6836381957718,
270.415442608428,98.4520344754475,
274.220368589683,98.1923128535284,
278.078832422117,97.9214113416025,
281.991587419073,97.6619134602449,
285.959397493515,97.4409356158039,
289.983037307173,97.28665387368,
294.063292421786,97.2223668233622,
298.200959452472,97.2597536600061,
302.396846223255,97.394534308905,
306.651771924782,97.6070956794833,
310.966567274263,97.8677007783739,
315.342074677651,98.1433226239172,
319.779148394116,98.4031419140385,
324.278654702823,98.6215339401794,
328.841472072067,98.7789665546172,
333.468491330775,98.8618045795422,
338.160615842436,98.8618910713267,
342.918761681464,98.7764664675091,
347.743857812054,98.6087351170021,
352.636846269548,98.3691874210506,
357.598682344353,98.077483095996,
362.630334768453,97.7640731958621,
367.732785904536,97.4696856192219,
372.907031937792,97.2399283117081,
378.154083070399,97.1135019105326,
383.474963718757,97.1075366518991,
388.87071271349,97.208977580038,
394.34238350226,97.3787263393408,
399.891044355444,97.5653930199454,
405.517778574698,97.7194855682491,
411.223684704453,97.8022080989083,
417.009876746397,97.7891275600606,
422.877484376964,97.6717483650997,
428.827653167893,97.4596406573467,
434.861544809881,97.1839679664241,
440.980337339389,96.9002459240562,
447.185225368639,96.6836723011347,
453.477420318846,96.6083741636818,
459.85815065673,96.7128590615154,
466.328662134359,96.975963171308,
472.890218032364,97.3270853701545,
479.544099406582,97.6802624832541,
486.291605338157,97.9631398770198,
493.134053187176,98.1289628467722,
500.072778849862,98.1578978324834,
507.10913701939,98.0563797493107,
514.244501450375,97.8581754775734,
521.480265227075,97.6249048173179,
528.817841035376,97.4377836582968,
536.258661438597,97.3714378853216,
543.804179157182,97.456194920417,
551.455867352323,97.6587468515346,
559.21521991357,97.9017014088016,
567.083751750503,98.1027456306231,
575.062999088488,98.2034861979473,
583.15451976861,98.1809880876701,
591.35989355182,98.0501766724836,
599.680722427358,97.8621872208792,
608.118630925528,97.6942660273436,
616.675266434856,97.6228494336539,
625.35229952373,97.6851500102574,
634.151424266547,97.8582512227371,
643.074358574466,98.0772922012246,
652.122844530804,98.2743463697079,
661.298648731153,98.4062897513341,
670.603562628285,98.461705569827,
680.039402881912,98.4533054011629,
689.60801171336,98.4037443376431,
699.31125726524,98.3317659480531,
709.151033966181,98.2461945349934,
719.129262900685,98.1518639862038,
729.247892184199,98.0624172860978,
739.508897343454,98.0069011133164,
749.914281702166,98.0182179327961,
760.46607677215,98.1065106173959,
771.166342649952,98.2416083565772,
782.017168419054,98.3668317551756,
793.020672557736,98.4356768750203,
804.179003352686,98.4437261936349,
815.49433931842,98.4345723375729,
826.968889622607,98.4687709393782,
838.604894517384,98.5670876884875,
850.404625776733,98.6782772590744,
862.370387140011,98.7111170848521,
874.504514761731,98.6020627990587,
886.809377667657,98.3684048217151,
899.287378217333,98.1186052521414,
911.940952573103,97.9888787772287,
924.772571175746,98.0199412627869,
937.784739226793,98.1136350807146,
950.979997177634,98.1431059832415,
964.360921225507,98.0799023733547,
977.930123816469,98.0168330880524,
991.690254155437,98.065384152185,
1005.64399872341,98.2120861685563,
1019.79408180198,98.3217367603574,
1034.14326600518,98.2920988982728,
1048.69435281889,98.1720669128883,
1063.45018314776,98.1304409768333,
1078.41363786987,98.2680629128872,
1093.58763839917,98.4843820457048,
1108.97514725587,98.615685814279,
1124.57916864481,98.6384965381914,
1140.40274904199,98.6871655486618,
1156.4489777894,98.868361348901,
1172.72098769809,99.0934323946655,
1189.22195565988,99.1851988363259,
1205.95510326759,99.0900516186884,
1222.92369744397,98.9313017395573,
1240.1310510796,98.860437093581,
1257.58052367961,98.8605341627595,
1275.27552201962,98.7856365199674,
1293.21950081086,98.5658043144271,
1311.41596337468,98.279050672415,
1329.86846232646,98.0334223793994,
1348.58060026928,97.8329039856142,
1367.55603049725,97.6223612719612,
1386.79845770876,97.4157304015972,
1406.3116387298,97.2921264673078,
1426.09938324738,97.2773852121566,
1446.16555455339,97.3029376858086,
1466.51407029879,97.2945904057919,
1487.14890325852,97.2495655945062,
1508.07408210712,97.2146761221911,
1529.29369220526,97.2042709209764,
1550.81187639738,97.1697371135261,
1572.6328358205,97.0641920142363,
1594.76083072445,96.8957875491523,
1617.20018130362,96.7000594185328,
1639.95526854043,96.507630967954,
1663.03053506062,96.3567432641745,
1686.43048600069,96.2738348140499,
1710.15968988738,96.22743180254,
1734.22277952968,96.1571051456921,
1758.62445292328,96.0344722375441,
1783.36947416783,95.8731349559526,
1808.46267439702,95.7065690195781,
1833.90895272184,95.5544292571589,
1859.71327718704,95.4038458557406,
1885.88068574108,95.2213381167558,
1912.41628721971,94.9615954840998,
1939.32526234342,94.6102463193198,
1966.61286472891,94.2305132729152,
1994.28442191477,93.8900850112582,
2022.34533640161,93.6050054004524,
2050.80108670685,93.3616429402936,
2079.65722843429,93.070134349905,
2108.91939535881,92.6812739220898,
2138.59330052626,92.3224651903006,
2168.68473736884,92.1074997308947,
2199.19958083625,92.021352033814,
2230.14378854264,91.9701691864697,
2261.52340192977,91.9247799200684,
2293.34454744652,92.051694024999,
2325.61343774501,92.3583548749242,
2358.33637289353,92.6131306826236,
2391.51974160652,92.7281289504052,
2425.17002249193,92.7622979325558,
2459.29378531602,92.7703529350926,
2493.89769228608,92.7998073707231,
2528.98849935109,92.731023511991,
2564.57305752076,92.4082973031121,
2600.65831420308,91.9438408450204,
2637.25131456071,91.4886800183056,
2674.35920288647,91.0730378194053,
2711.98922399812,90.6391701089656,
2750.14872465289,90.1299959014184,
2788.84515498176,89.5806091895955,
2828.08606994406,89.0949570109469,
2867.87913080241,88.6812431124529,
2908.23210661856,88.2659332024542,
2949.15287577011,87.7701449029376,
2990.64942748872,87.2343193073038,
3032.72986341988,86.7148653427988,
3075.40239920462,86.1225848847214,
3118.67536608357,85.3942206462471,
3162.55721252344,84.5686540228726,
3207.05650586654,83.5381260639712,
3252.18193400341,82.3650318304254,
3297.942307069,81.4261490896826,
3344.34655916277,80.8369365089346,
3391.4037500929,80.7452076921584,
3439.12306714515,81.2468891537977,
3487.51382687652,82.2352896210816,
3536.58547693419,83.391659287799,
3586.34759790005,84.56936697438,
3636.80990516119,85.788336621907,
3687.98225080667,86.8918938577578,
3739.87462555105,87.8183727053931,
3792.4971606849,88.7010193440121,
3845.86013005282,89.5342598990262,
3899.97395205929,90.259118665432,
3954.84919170268,90.8872481338445,
4010.49656263795,91.4435848376518,
4066.92692926836,91.9358103399023,
4124.15130886656,92.4289040496376,
4182.18087372562,92.9382883402079,
4241.0269533402,93.3883427966136,
4300.70103661856,93.7572389529086,
4361.21477412554,94.1267383638384,
4422.57998035726,94.5622777383792,
4484.80863604764,95.020913479751,
4547.91289050757,95.4535982439877,
4611.90506399685,95.8677070622953,
4676.79765012957,96.2843454913385,
4742.60331831332,96.7084056269632,
4809.33491622272,97.1119264442594,
4877.00547230777,97.457844552128,
4945.62819833743,97.7292195479993,
5015.21649197913,97.9071220554356,
5085.78393941439,98.0136914476274,
5157.3443179914,98.0797883445473,
5229.91159891485,98.0942946326822,
5303.49994997362,98.0396750965511,
5378.12373830683,97.9410432420753,
5453.79753320885,97.826066568071,
5530.53610897378,97.7392904238053,
5608.35444777989,97.7363415908664,
5687.26774261471,97.8006939890822,
5767.29140024127,97.882282418893,
5848.44104420604,97.98419272343,
5930.73251788923,98.1403890963996,
6014.18188759801,98.341945671372,
6098.80544570321,98.5314595893204,
6184.61971382022,98.6740230726846,
6271.64144603458,98.7533737717421,
6359.88763217304,98.7603308907407,
6449.37550112053,98.7076214276895,
6540.12252418393,98.6042615748412,
6632.14641850307,98.4456467220146,
6725.46515050978,98.2289977831825,
6820.0969394356,97.9750814542362,
6916.06026086882,97.6924514948736,
7013.37385036162,97.388850208135,
7112.05670708789,97.0846145335808,
7212.12809755262,96.7897057648565,
7313.6075593534,96.4802070663406,
7416.51490499484,96.1314704754933,
7520.87022575678,95.7267403684336,
7626.69389561675,95.257320675547,
7734.00657522779,94.7329554376989,
7842.82921595211,94.1645851046962,
7953.1830639516,93.533427061152,
8065.08966433585,92.8222595834984,
8178.57086536853,92.0256369123802,
8293.64882273297,91.1544264713447,
8410.3460038578,90.2431360475788,
8528.68519230335,89.2698376827351,
8648.6894922099,88.1884681782096,
8770.38233280841,86.967308369792,
8893.78747299476,85.5915016051011,
9018.92900596839,84.0645857561374,
9145.83136393616,82.4256395741935,
9274.5193228824,80.8037788926089,
9405.01800740609,79.3587604618348,
9537.35289562612,78.4336946577554,
9671.54982415552,78.294116706925,
9807.63499314576,78.79639240216,
9945.63497140191,79.6077066128226,
10085.5767015699,80.4956852227252,
10227.4875053967,81.4079138646431,
10371.3950890646,82.3406462102453,
10517.3275486002,83.2649921891855,
10665.31337536,84.1413784573162,
10815.3814615932,84.9465858482747,
10967.5611060819,85.6485637748109,
11121.8820198618,86.2269439724731,
11278.3743320228,86.7145178087922,
11437.0685955911,87.1768863849052,
11597.9957934944,87.6518442933798,
11761.1873446111,88.1340446001356,
11926.6751099038,88.598017129754,
12094.4913986406,89.0143766672384,
12264.6689747024,89.3693162292661,
12437.2410629796,89.6701475938191,
12612.2413558593,89.9034687154702,
12789.7040198029,90.0447413397817,
12969.6637020167,90.0716605406138,
13152.1555372164,89.9544707299214,
13337.2151544866,89.6624779315794,
13524.8786842369,89.1972379603127,
13715.182765256,88.5770610674636,
13908.1645518649,87.7992207148725,
14103.8617211704,86.8621924665154,
14302.3124804217,85.7442610156371,
14503.5555744694,84.4067761138211,
14707.63029333,82.8901335768095,
14914.5764798568,81.4416874040928,
15124.4345375189,80.416772023615,
15337.2454382888,79.908613656678,
15553.0507306424,79.8102672393984,
15771.8925476702,80.0662153800697,
15993.8136153036,80.526919972015,
16218.8572606561,81.0395599894431,
16447.0674204831,81.5112645943641,
16678.4886497591,81.8136394496916,
16913.1661303771,81.8200529555082,
17151.1456799694,81.5905961207573,
17392.4737608531,81.3239982075308,
17637.1974891011,81.1777603206972,
17885.364643741,81.2311664311409,
18137.0236760831,81.4761854845915,
18392.2237191802,81.7569079812694,
18651.0145974197,81.9911021485267,
18913.4468362518,82.3366206229619,
19179.5716720533,82.789668313763,
19449.441062131,83.2487432579476,
19723.1076948661,83.6838745394504,
20000.625,84.0289993564752,

"RMS Level -> Smooth","-15 deg",
Ch1,,
X,Y,
Hz,dBSPL,
18.75,77.4624291211232,
20.625,77.3627471760923,
22.5,77.2762484270811,
24.375,77.2103466137061,
24.4510476316561,77.2077530934048,
24.7950902111227,77.197084388873,
25.1439736995871,77.1900883919041,
25.4977662118738,77.1856745551112,
25.8565368212285,77.1783967975868,
26.2203555728034,77.1691254479132,
26.589293497333,77.1619250166746,
26.9634226250017,77.1581664067464,
27.3428159995066,77.1565433627843,
27.7275476923185,77.1544382028132,
28.1176928171432,77.1520273235066,
28.5133275445868,77.151287529821,
28.9145291170263,77.151571114811,
29.3213758636911,77.1527396023734,
29.7339472159547,77.1564426346783,
30.1523237228433,77.1631592509776,
30.5765870667619,77.168499108921,
31.0068200794412,77.171980168484,
31.44310675811,77.1786365747964,
31.8855322818941,77.192460671965,
32.3341830284464,77.2053013417495,
32.7891465908112,77.2126503646458,
33.2505117945257,77.2223256361816,
33.7183687149614,77.2413093850386,
34.1928086949106,77.2602217189072,
34.6739243624199,77.2719636724194,
35.1618096488741,77.2861458492609,
35.6565598073356,77.3093346575419,
36.158271431141,77.3308389909857,
36.6670424727596,77.3465236956195,
37.1829722629174,77.3660052790332,
37.7061615299902,77.3908706643276,
38.2367124196694,77.4123372441015,
38.7747285149042,77.4316275045474,
39.3203148561256,77.4538155333774,
39.8735779617533,77.4767875104928,
40.4346258489924,77.4977826961054,
41.0035680549224,77.5176984878177,
41.5805156578826,77.5372808054178,
42.1655812991588,77.5573220909681,
42.7588792049749,77.5747907578356,
43.3605252087941,77.5892334937068,
43.970636773934,77.6043268785484,
44.5893330164994,77.6167577734357,
45.2167347286383,77.6247326224081,
45.8529644021251,77.6314761119987,
46.498146252275,77.6350767808917,
47.1524062421961,77.6343360819363,
47.8158721073814,77.6290051820474,
48.4886733806475,77.6202814656821,
49.1709414174245,77.607173347541,
49.8628094214011,77.5851731226124,
50.564412470531,77.5615181357677,
51.2758875434048,77.5297798335402,
51.9973735459936,77.4876235660023,
52.7290113387683,77.4448909958331,
53.4709437642005,77.386647998022,
54.2233156746511,77.323081155838,
54.9862739606505,77.2514619227996,
55.759967579577,77.1637111720774,
56.5445475847386,77.0718743117273,
57.3401671548644,76.9626776647675,
58.1469816240107,76.8430256657038,
58.9651485118876,76.7106053529417,
59.7948275546128,76.5613620441403,
60.636180735898,76.3990805590301,
61.4893723186738,76.2207504207772,
62.3545688771604,76.022858934946,
63.231939329388,75.81425808106,
64.1216549701768,75.5789376681127,
65.0238895045796,75.3383686923594,
65.9388190817951,75.0681411720215,
66.866622329559,74.7976736149125,
67.8074803890188,74.5012703814323,
68.761576950099,74.2124464166882,
69.7290982873636,73.9107663770883,
70.7102332963849,73.6325088174565,
71.7051735306216,73.3683142626739,
72.7141132388178,73.1563660979158,
73.7372494029272,73.001125781746,
74.7747817765712,72.9382836382052,
75.8269129240382,72.9781115079448,
76.8938482598313,73.142234879908,
77.9757960887732,73.4295805564987,
79.0729676466745,73.8360935984954,
80.1855771415748,74.3453349232364,
81.3138417955641,74.9346790583516,
82.4579818871921,75.581378106352,
83.6182207944752,76.2680507752102,
84.7947850385075,76.9694879755594,
85.9879043276865,77.6811599291494,
87.1978116025602,78.3873866179881,
88.4247430813058,79.0804506659103,
89.6689383058482,79.7610434089886,
90.930640188627,80.4205255591927,
92.2100950600224,81.0588143966877,
93.5075527164476,81.6765656221057,
94.8232664691183,82.2708308189764,
96.1574931935081,82.8425433739027,
97.5104933795003,83.3921934770275,
98.882531182245,83.9191460376072,
100.273874473732,84.4243546861824,
101.684794895088,84.9083950062124,
103.115567909613,85.3710454566655,
104.566472856559,85.8128232351801,
106.037793005668,86.2345302922494,
107.529815612478,86.6363920916708,
109.042831974402,87.0184688984358,
110.577137487604,87.3811041203009,
112.133031704669,87.7247212409468,
113.710818393086,88.0495890102829,
115.310805594558,88.3558852848044,
116.933305685137,88.6438251146908,
118.578635436218,88.9136801198281,
120.247116076381,89.1657441054368,
121.939073354104,89.4003257056416,
123.654837601367,89.6177745707574,
125.394743798139,89.8185151986523,
127.159131637784,90.0030754577526,
128.948345593375,90.1721126050587,
130.762734984955,90.3264426123877,
132.602654047732,90.4670750768591,
134.468462001238,90.5952528479519,
136.360523119466,90.7124941702807,
138.279206801988,90.8206344221554,
140.224887646075,90.9218634798049,
